Sno,Profile_of_buyer,Education_of_buyer,Occupation_of_buyer ,Is_Current_Property_Rented ,Current_Locality,Area_of_Current_Property,Deed_Type ,Value_of_New_Property_per_sqft ,Locality_of_New_Property ,Area_of_New_Property  ,Mode_of_Payment ,Number_of_installations ,New_Property_Value ,Is_there_Pan_card ,Gross_Income_for_last_1_year ,Gross_Income_for_last_2_year ,Gross_Income_for_last_3_year ,Gross_Income_for_last_4_year ,Gross_Income_for_last_5_year ,Source_of_income_1 ,Source_of_income_2 ,Source_of_income_3 ,Number_of_properties_owned ,Is_Rental_Income ,Since_when_rental_income_declared ,Ratio_rental_income_to_property_value ,Property_value_calc_on_rental_income ,Is_property_Inherited ,Inherited_Property_Cost ,Is_property_sold ,How_much_value_property_sold ,Total_value_of_all_properties_owned ,Total_income_of_last_year ,Is_Loan_Taken ,Ratio_Loan_to_own ,Who_Lender ,Rate_of_interest_charged_on_load ,Number_of_bank_accounts ,Transaction_X1 ,Transaction_X2 ,Transaction_X5 ,Transaction_X10 ,Transaction_X20,Suspicion
1178,1,4,9,0,2,1428,0,45511,1,2156,1,9,34176312,0,2200830,1748118,2572253,2147801,2683901,0,0,3,1,1,0,0,0,0,31559528,1,0,192028094,1401604,0,90,0,8,1,4,1,0,0,0,0
1179,0,4,6,0,2,1249,0,46712,1,2702,1,9,25032096,0,1971918,2126530,2416664,2185466,2766969,0,0,3,2,1,0,0,0,0,26610175,1,0,144179522,2458767,0,82,1,8,1,1,2,0,0,0,0
1180,1,5,4,0,3,668,0,51672,0,2899,1,7,27050320,0,1089736,1429541,2395252,2465445,3414375,0,0,3,1,1,0,0,0,0,58466515,1,0,89664870,1904419,0,89,0,9,0,2,1,1,0,0,0
1181,0,5,8,0,4,992,0,67271,0,2641,1,9,88289293,0,1584480,2693106,2186782,2067639,3056322,0,0,3,2,1,0,0,0,0,29521250,1,0,195447385,2335719,0,84,1,8,0,1,0,0,0,0,0
1182,1,3,5,0,4,1256,0,61577,0,2840,1,8,32032838,0,1657691,1269276,2773449,2243153,3281780,0,0,3,2,1,0,0,0,0,47250658,1,0,124391546,2348939,0,90,1,8,1,1,1,0,0,0,0
1183,0,5,5,0,4,1378,0,66872,1,2000,1,7,97001756,0,2121453,2657607,2773869,2237691,3196299,0,0,3,2,1,0,0,0,0,59165260,1,0,132342477,1970333,0,83,0,9,0,1,0,2,0,0,0
1184,0,4,5,0,4,795,0,47742,1,2207,1,6,49701544,0,2091116,2857350,2352905,2088729,3432615,0,0,3,2,1,0,0,0,0,49359045,1,0,89087504,1834052,0,99,1,9,1,1,4,1,0,0,0
1185,0,3,9,0,3,783,0,57010,0,2111,1,7,60255863,0,2415941,1618976,2553847,2622936,2599381,0,0,3,2,1,0,0,0,0,23401360,1,0,65940351,1317113,0,80,1,8,0,3,0,1,0,0,0
1186,1,5,4,0,3,1449,0,67533,0,2330,1,10,88731322,0,1015094,2980377,2006698,2085806,2710465,0,0,3,2,1,0,0,0,0,49783219,1,0,166518160,1636089,0,95,0,9,0,2,0,1,0,0,0
1187,1,4,7,0,3,929,0,61073,1,2727,1,10,92514316,0,1560593,2564541,2210283,2634900,2837106,0,0,3,1,1,0,0,0,0,58128423,1,0,131912029,1859060,0,95,1,8,0,2,1,2,0,0,0
1188,0,3,5,0,2,1168,0,52820,0,2830,1,10,51202171,0,2104789,2595929,2853853,2885363,2906891,0,0,3,1,1,0,0,0,0,35454603,1,0,165803590,1457215,0,87,1,8,0,0,3,0,0,0,0
1189,1,5,8,0,2,1184,0,65818,1,2003,1,6,51454534,0,1262231,1847038,2300671,2920691,2605902,0,0,3,1,1,0,0,0,0,57280129,1,0,175789606,2296611,0,82,1,9,1,0,3,1,0,0,0
1190,0,5,6,0,2,909,0,62830,0,2285,1,6,53073781,0,1552415,2721407,2104261,2448296,3497698,0,0,3,1,1,0,0,0,0,32074197,1,0,101392487,1031641,0,82,0,8,1,4,2,1,0,0,0
1191,0,5,4,0,2,895,0,65378,1,2786,1,8,84316818,0,2042455,2585053,2273524,2716765,2734793,0,0,3,2,1,0,0,0,0,22456234,1,0,128199630,1716509,0,99,1,8,1,4,4,1,0,0,0
1192,1,5,5,0,2,820,0,67282,0,2804,1,8,54077704,0,1586056,1390364,2307845,2276324,3418679,0,0,3,2,1,0,0,0,0,27835791,1,0,140897376,1529959,0,97,1,8,1,2,0,0,0,0,0
1193,0,4,6,0,3,685,0,48634,1,2668,1,9,88068644,0,2496921,1714918,2568317,2055998,2751484,0,0,3,1,1,0,0,0,0,27580476,1,0,145434331,2483658,0,97,0,9,0,0,4,2,0,0,0
1194,1,3,7,0,3,806,0,67409,0,2849,1,10,99472831,0,1801641,1335280,2083056,2639841,2890710,0,0,3,2,1,0,0,0,0,37753877,1,0,147183745,1171382,0,81,1,8,0,3,2,0,0,0,0
1195,1,4,4,0,4,1324,0,59470,0,2090,1,6,35607004,0,1448511,2756990,2290114,2894428,2790201,0,0,3,2,1,0,0,0,0,22198975,1,0,128177884,1983417,0,80,1,8,0,0,3,2,0,0,0
1196,0,5,5,0,2,1350,0,59591,1,2005,1,9,39395943,0,2118153,1556041,2111383,2936077,3422814,0,0,3,1,1,0,0,0,0,49678638,1,0,174092881,1086699,0,86,0,9,0,0,3,2,0,0,0
1197,1,5,5,0,3,699,0,51362,0,2761,1,7,98026918,0,1227953,1511933,2498855,2932046,2657247,0,0,3,2,1,0,0,0,0,40330894,1,0,91993114,1642764,0,80,1,9,0,5,4,2,0,0,0
1198,1,4,5,0,2,781,0,45679,0,2103,1,7,62175771,0,2070592,2206896,2322762,2122925,2694837,0,0,3,2,1,0,0,0,0,30786130,1,0,171426327,1687665,0,84,0,9,1,4,3,1,0,0,0
1199,1,5,5,0,4,660,0,67800,1,2990,1,10,86645096,0,2387015,2377489,2256950,2415575,3051163,0,0,3,2,1,0,0,0,0,26524926,1,0,61849281,1993975,0,84,1,8,0,1,2,2,0,0,0
1200,1,5,8,0,4,1149,0,48027,0,2570,1,9,20727276,0,1471734,1998563,2237368,2154666,2866985,0,0,3,2,1,0,0,0,0,20481755,1,0,179966019,1025743,0,100,1,9,0,0,3,0,0,0,0
1201,1,5,4,0,4,960,0,61827,1,2872,1,10,47732301,0,1657778,2995427,2697484,2942780,3006270,0,0,3,1,1,0,0,0,0,27172231,1,0,87310542,1293508,0,86,1,9,1,5,1,2,0,0,0
1202,0,5,7,0,4,1245,0,55326,1,2715,1,8,36572207,0,2415372,2816543,2291156,2077351,3119880,0,0,3,2,1,0,0,0,0,29792692,1,0,68183700,1694263,0,80,1,9,1,4,1,0,0,0,0
1203,0,4,6,0,4,1267,0,65339,1,2233,1,10,81047454,0,1996826,2768882,2570074,2711380,3013513,0,0,3,2,1,0,0,0,0,25080081,1,0,69433273,2481099,0,98,1,8,0,3,2,2,0,0,0
1204,1,4,7,0,3,883,0,69520,0,2439,1,7,52047121,0,1225022,2491801,2373670,2845938,3045700,0,0,3,2,1,0,0,0,0,32708088,1,0,164829415,2207350,0,97,0,8,1,1,3,1,0,0,0
1205,0,4,8,0,3,1220,0,58875,1,2207,1,7,38688773,0,1260644,1566531,2228189,2299618,3258687,0,0,3,1,1,0,0,0,0,54488491,1,0,115090134,1382470,0,98,1,8,0,4,3,1,0,0,0
1206,0,4,8,0,2,770,0,50216,0,2507,1,7,73070566,0,2266179,2785352,2199722,2501566,2946663,0,0,3,2,1,0,0,0,0,51497949,1,0,89256079,2100743,0,92,0,9,0,3,0,0,0,0,0
1207,0,4,7,0,2,866,0,53855,1,2763,1,8,43831313,0,2212284,2790774,2647511,2690953,3065105,0,0,3,2,1,0,0,0,0,48170129,1,0,114780472,1749804,0,94,0,8,0,0,2,2,0,0,0
1208,1,4,7,0,2,836,0,68074,0,2886,1,9,82609774,0,1930240,1701933,2280552,2049873,3005158,0,0,3,2,1,0,0,0,0,41716906,1,0,68140409,1919321,0,91,1,8,1,1,4,0,0,0,0
1209,1,3,8,0,3,599,0,54401,1,2570,1,8,86070868,0,1244346,2960436,2229090,2696282,3183628,0,0,3,1,1,0,0,0,0,29954392,1,0,148574022,1122175,0,84,0,8,1,4,1,0,0,0,0
1210,1,4,9,0,4,1191,0,49541,1,2060,1,10,49628885,0,1993259,2293037,2694976,2735776,2500126,0,0,3,1,1,0,0,0,0,50013238,1,0,148864409,1504604,0,98,0,9,1,2,4,1,0,0,0
1211,0,5,6,0,3,1417,0,62925,1,2585,1,8,72952157,0,1523984,2681301,2242565,2197061,3341553,0,0,3,1,1,0,0,0,0,35758054,1,0,79300297,1002842,0,94,1,9,1,2,3,1,0,0,0
1212,1,5,8,0,3,1314,0,55517,0,2457,1,6,78873121,0,2293148,1515673,2762770,2972559,3413685,0,0,3,1,1,0,0,0,0,22967321,1,0,182143799,1907243,0,93,1,8,1,1,0,1,0,0,0
1213,0,3,6,0,4,1329,0,58762,1,2547,1,5,85973442,0,2416975,2792192,2546319,2252195,2584162,0,0,3,2,1,0,0,0,0,22206077,1,0,192665568,1210257,0,81,0,8,0,1,4,0,0,0,0
1214,0,3,4,0,2,943,0,65014,1,2801,1,5,53301004,0,2211222,1937938,2218916,2315276,2802352,0,0,3,2,1,0,0,0,0,53651347,1,0,159665485,2445776,0,88,1,8,1,4,0,0,0,0,0
1215,0,4,7,0,2,982,0,66581,1,2026,1,10,75864748,0,1364357,2251257,2338637,2573654,2660334,0,0,3,1,1,0,0,0,0,42424535,1,0,64430729,2353680,0,97,1,8,0,3,4,0,0,0,0
1216,1,4,9,0,4,560,0,63058,1,2793,1,8,46242759,0,2025207,2425966,2239589,2338993,2790136,0,0,3,1,1,0,0,0,0,20600002,1,0,119669826,2264990,0,96,1,9,0,2,1,2,0,0,0
1217,1,5,4,0,2,1370,0,66786,0,2662,1,10,26923091,0,1007017,2224819,2278977,2436410,3295910,0,0,3,2,1,0,0,0,0,45932478,1,0,91416418,2108317,0,82,0,8,1,0,4,0,0,0,0
1218,0,3,6,0,2,1123,0,53950,0,2218,1,7,56527261,0,1304681,1605238,2943600,2276262,2777757,0,0,3,2,1,0,0,0,0,27765911,1,0,150890009,1626930,0,91,1,8,1,0,3,2,0,0,0
1219,0,4,7,0,4,1258,0,65636,0,2122,1,10,26116849,0,2110796,2060305,2862450,2016417,3188526,0,0,3,1,1,0,0,0,0,53805847,1,0,92319298,2310409,0,80,0,8,1,3,4,0,0,0,0
1220,1,3,4,0,4,1415,0,69628,1,2802,1,8,35083985,0,1692624,1983233,2884963,2587381,3294026,0,0,3,1,1,0,0,0,0,59474165,1,0,165631168,2149147,0,81,1,8,0,0,1,1,0,0,0
1221,0,5,4,0,2,1161,0,63604,0,2364,1,8,53265249,0,2376693,2211119,2512754,2824814,2512584,0,0,3,1,1,0,0,0,0,36576101,1,0,112633756,1623628,0,87,1,8,0,5,0,0,0,0,0
1222,0,5,4,0,3,513,0,65231,1,2755,1,6,57843347,0,2234869,2429077,2566672,2661035,3271990,0,0,3,1,1,0,0,0,0,59229136,1,0,178778820,1092930,0,80,1,9,0,0,0,1,0,0,0
1223,1,4,8,0,4,1379,0,47225,1,2996,1,10,65288935,0,1450026,2099163,2179099,2039502,2583423,0,0,3,1,1,0,0,0,0,46537105,1,0,93694822,2242380,0,91,0,9,0,0,4,2,0,0,0
1224,1,4,5,0,2,1264,0,56060,1,2467,1,10,47537026,0,2495748,1569857,2671228,2861214,2880220,0,0,3,1,1,0,0,0,0,33276958,1,0,181309509,1203259,0,96,0,8,1,3,3,1,0,0,0
1225,1,5,8,0,3,1411,0,68888,0,2309,1,8,46308955,0,2194946,2925378,2901028,2242600,2716745,0,0,3,1,1,0,0,0,0,39329406,1,0,196655111,1117526,0,97,1,8,0,3,0,2,0,0,0
1226,0,5,5,0,2,1355,0,57392,1,2168,1,10,54265378,0,1056083,2735205,2668502,2171000,3075465,0,0,3,2,1,0,0,0,0,57408398,1,0,122899038,1101052,0,92,1,9,1,0,3,0,0,0,0
1227,0,5,8,0,3,1157,0,48202,0,2370,1,7,40008032,0,1281545,2028134,2118200,2893648,2903972,0,0,3,2,1,0,0,0,0,50655014,1,0,102433694,2219788,0,86,0,8,0,4,3,0,0,0,0
1228,0,3,6,0,2,1113,0,60653,0,2943,1,9,68935637,0,1455428,1506749,2117921,2049624,3156213,0,0,3,2,1,0,0,0,0,27454916,1,0,78328623,1911323,0,100,1,9,1,5,0,2,0,0,0
1229,0,3,8,0,4,604,0,67501,1,2719,1,8,26152949,0,2332741,2411227,2025986,2157275,3143614,0,0,3,2,1,0,0,0,0,44695458,1,0,148369701,1009757,0,81,0,8,1,0,4,0,0,0,0
1230,1,4,4,0,4,1340,0,49974,1,2377,1,8,93974684,0,1569707,2681525,2711199,2531258,3200964,0,0,3,2,1,0,0,0,0,48145119,1,0,148025656,2496450,0,88,0,9,0,5,0,0,0,0,0
1231,1,4,8,0,4,714,0,68195,1,2672,1,9,94345646,0,1815199,1228670,2702793,2256588,3314219,0,0,3,1,1,0,0,0,0,50423267,1,0,113513509,1369926,0,97,1,9,0,5,4,2,0,0,0
1232,0,5,4,0,4,540,0,52319,1,2016,1,6,57548486,0,2209396,1668508,2168670,2624891,2531991,0,0,3,1,1,0,0,0,0,54036379,1,0,196324565,1788048,0,89,0,9,0,4,0,0,0,0,0
1233,1,4,9,0,2,1428,0,55033,0,2076,1,9,30760699,0,1534682,2700059,2490606,2156223,3496586,0,0,3,1,1,0,0,0,0,42095855,1,0,199434676,2133513,0,94,1,9,0,3,4,0,0,0,0
1234,1,3,5,0,2,792,0,57718,0,2297,1,9,24224329,0,1278161,1975900,2052270,2319522,3191703,0,0,3,2,1,0,0,0,0,22654216,1,0,133371363,1344303,0,83,1,9,1,4,1,2,0,0,0
1235,1,4,6,0,3,501,0,62321,0,2115,1,8,83865586,0,2090491,2981048,2800699,2945421,3135629,0,0,3,1,1,0,0,0,0,48311043,1,0,144579267,2335912,0,100,1,9,1,2,4,0,0,0,0
1236,0,4,7,0,3,643,0,55170,0,2283,1,5,52864771,0,2242280,2589565,2783297,2289172,2828896,0,0,3,2,1,0,0,0,0,37156465,1,0,158592848,2267399,0,80,1,9,0,0,4,0,0,0,0
1237,0,3,7,0,2,829,0,63753,1,2318,1,7,71492949,0,1630005,2813255,2033196,2353246,3103506,0,0,3,1,1,0,0,0,0,26688324,1,0,83495114,2091567,0,83,0,9,0,5,2,0,0,0,0
1238,1,4,5,0,3,696,0,61100,0,2085,1,6,74093956,0,2419268,2843811,2919712,2899682,3126014,0,0,3,2,1,0,0,0,0,40249109,1,0,78602377,1301656,0,90,0,8,1,3,4,2,0,0,0
1239,1,3,9,0,2,1235,0,45010,0,2965,1,9,75584883,0,2328456,2735761,2443650,2909884,3324633,0,0,3,1,1,0,0,0,0,36389737,1,0,172154765,1292802,0,93,0,8,1,2,1,2,0,0,0
1240,0,4,4,0,3,1126,0,56995,1,2809,1,5,26811156,0,1159924,2664180,2011629,2818432,2721034,0,0,3,1,1,0,0,0,0,46828797,1,0,126757125,2486308,0,92,0,8,0,3,0,2,0,0,0
1241,0,5,4,0,3,1084,0,66145,1,2202,1,6,67455631,0,1656400,2552975,2743720,2032582,2904381,0,0,3,2,1,0,0,0,0,51725908,1,0,102855250,1368398,0,98,1,9,0,4,1,2,0,0,0
1242,1,3,4,0,3,1168,0,69031,1,2563,1,6,22867033,0,1097040,2457833,2257274,2645475,2728776,0,0,3,2,1,0,0,0,0,41784389,1,0,150317225,1225068,0,94,0,8,0,5,3,1,0,0,0
1243,0,3,5,0,2,1371,0,48305,1,2887,1,8,61205099,0,1263323,2280541,2435133,2158185,2698224,0,0,3,1,1,0,0,0,0,55389630,1,0,81405286,1109459,0,87,1,8,1,5,0,0,0,0,0
1244,0,3,7,0,3,904,0,56688,1,2379,1,6,22375046,0,2013752,1405301,2296289,2408212,3214445,0,0,3,2,1,0,0,0,0,43687040,1,0,62911804,2001551,0,89,0,8,1,3,4,2,0,0,0
1245,0,5,4,0,2,832,0,48110,0,2453,1,5,58226160,0,1805861,1847041,2149795,2451325,3259912,0,0,3,2,1,0,0,0,0,21032743,1,0,66781211,2480571,0,92,1,9,0,4,3,0,0,0,0
1246,0,3,8,0,2,1198,0,59234,0,2619,1,9,73248908,0,2453376,1690553,2907433,2111623,3340948,0,0,3,1,1,0,0,0,0,26327790,1,0,109287982,2346327,0,93,0,8,0,5,2,0,0,0,0
1247,0,4,4,0,3,1170,0,65915,0,2885,1,6,87545057,0,1541464,1788640,2401510,2738140,3223207,0,0,3,1,1,0,0,0,0,34734241,1,0,140694905,1319451,0,81,0,8,1,0,4,1,0,0,0
1248,0,5,9,0,2,679,0,53168,0,2895,1,5,34977042,0,1058295,2270213,2606335,2003193,3042743,0,0,3,2,1,0,0,0,0,47675812,1,0,95568970,2334760,0,80,1,8,0,0,0,2,0,0,0
1249,0,4,9,0,2,775,0,64799,0,2078,1,5,20968906,0,1479743,2793648,2520741,2840179,3447000,0,0,3,1,1,0,0,0,0,21100293,1,0,96245014,1490655,0,84,0,9,0,5,1,0,0,0,0
1250,1,3,4,0,3,1044,0,48351,0,2408,1,8,97210447,0,1848750,1303875,2273793,2678091,2968929,0,0,3,1,1,0,0,0,0,22325778,1,0,193181981,2197570,0,92,1,8,0,1,0,0,0,0,0
1251,1,4,5,0,4,1180,0,64381,1,2222,1,10,40020966,0,1679141,2891795,2069719,2923616,2859523,0,0,3,2,1,0,0,0,0,31599007,1,0,84685510,2402103,0,90,1,8,1,1,1,0,0,0,0
1252,1,4,5,0,2,1204,0,55117,1,2476,1,5,65819813,0,1361699,2303357,2499877,2422240,2537468,0,0,3,1,1,0,0,0,0,49022241,1,0,106797954,1088637,0,93,0,8,0,2,2,2,0,0,0
1253,0,3,7,0,3,1256,0,48361,1,2725,1,8,34687863,0,1463179,1465468,2191154,2029232,3134316,0,0,3,2,1,0,0,0,0,43914992,1,0,174826204,1470123,0,94,1,8,0,4,0,1,0,0,0
1254,1,4,4,0,4,620,0,65415,0,2013,1,9,29498596,0,1846143,1679048,2080623,2016283,2683317,0,0,3,2,1,0,0,0,0,28983007,1,0,184776729,1443132,0,91,1,8,0,3,1,0,0,0,0
1255,1,4,6,0,2,649,0,55482,0,2290,1,7,62644510,0,1155270,1503252,2601219,2724639,2802515,0,0,3,1,1,0,0,0,0,21707662,1,0,82443907,2457062,0,91,1,9,0,3,2,0,0,0,0
1256,0,4,8,0,2,539,0,55455,0,2926,1,10,53092247,0,2285855,2163385,2518008,2170844,2897890,0,0,3,2,1,0,0,0,0,45374965,1,0,61806055,1713816,0,83,0,9,1,0,3,2,0,0,0
1257,0,4,4,0,3,570,0,47933,1,2122,1,10,28609585,0,1828346,2312637,2890727,2392979,3185686,0,0,3,2,1,0,0,0,0,58186617,1,0,83367605,2384946,0,97,0,9,1,1,1,1,0,0,0
1258,1,3,6,0,2,546,0,63575,1,2480,1,5,50713878,0,2431465,2069921,2660924,2290530,2766198,0,0,3,1,1,0,0,0,0,35821587,1,0,131808540,2464148,0,84,0,9,0,1,3,1,0,0,0
1259,1,4,6,0,4,1256,0,55508,0,2676,1,6,48190547,0,2374663,1723572,2028212,2767811,3487911,0,0,3,1,1,0,0,0,0,54938051,1,0,68803036,1589578,0,87,0,8,0,1,4,0,0,0,0
1260,1,3,7,0,3,612,0,46766,1,2952,1,10,47093667,0,1842356,2602694,2779592,2074130,3018919,0,0,3,1,1,0,0,0,0,59785566,1,0,117050971,2211813,0,98,1,9,1,1,3,2,0,0,0
1261,0,5,7,0,4,1056,0,45229,0,2951,1,9,82058495,0,1218405,2534147,2430516,2518801,2544321,0,0,3,2,1,0,0,0,0,45464364,1,0,154591506,1735683,0,95,0,9,1,1,4,0,0,0,0
1262,1,3,8,0,2,859,0,58158,0,2073,1,8,39524021,0,2006093,1889298,2660740,2244970,3357267,0,0,3,1,1,0,0,0,0,44787483,1,0,162959670,1098114,0,92,0,9,1,2,3,2,0,0,0
1263,1,3,4,0,4,610,0,63625,1,2940,1,8,36871883,0,2441479,2881355,2506300,2929902,3406810,0,0,3,1,1,0,0,0,0,25596490,1,0,97153208,1193981,0,85,1,9,0,2,0,1,0,0,0
1264,1,5,5,0,4,624,0,51018,0,2568,1,9,90425345,0,2060781,1503876,2123680,2110982,2999479,0,0,3,2,1,0,0,0,0,59092469,1,0,66951525,2220443,0,85,0,8,0,2,3,0,0,0,0
1265,0,3,5,0,3,1468,0,57568,0,2142,1,5,25780071,0,1077602,2514470,2662841,2188931,2763645,0,0,3,1,1,0,0,0,0,40784571,1,0,72183911,1045599,0,92,1,9,1,4,4,1,0,0,0
1266,0,4,5,0,2,946,0,55851,1,2864,1,5,89563655,0,1594401,2537965,2692473,2961109,3373413,0,0,3,2,1,0,0,0,0,34744968,1,0,75157130,1382052,0,89,1,9,0,1,4,0,0,0,0
1267,1,5,4,0,3,808,0,65586,0,2007,1,9,78304129,0,2326675,2069129,2574076,2643089,3097738,0,0,3,2,1,0,0,0,0,58510877,1,0,159729109,1445539,0,93,1,9,0,2,2,2,0,0,0
1268,1,4,4,0,2,954,0,50868,0,2875,1,8,39621262,0,2335312,2863226,2522006,2947694,2705825,0,0,3,1,1,0,0,0,0,35917139,1,0,60169812,1148230,0,83,1,9,1,5,4,2,0,0,0
1269,1,5,9,0,2,1355,0,45512,1,2189,1,5,44386752,0,1409924,2539750,2625721,2271690,2560320,0,0,3,1,1,0,0,0,0,54702980,1,0,153743353,2378811,0,90,0,8,0,2,4,0,0,0,0
1270,1,4,6,0,4,949,0,60106,0,2967,1,10,21130903,0,2120122,1408422,2603991,2072245,2891530,0,0,3,1,1,0,0,0,0,43495246,1,0,137938225,2366043,0,99,1,8,0,5,3,2,0,0,0
1271,1,5,8,0,3,757,0,49013,0,2930,1,7,66670919,0,1343326,1713076,2479899,2631149,3436587,0,0,3,2,1,0,0,0,0,22744816,1,0,78206801,1870434,0,80,1,8,1,1,1,2,0,0,0
1272,0,3,9,0,3,536,0,49979,1,2510,1,7,41069532,0,2198542,1205550,2238187,2908804,3152973,0,0,3,2,1,0,0,0,0,56172663,1,0,107882115,1981149,0,86,1,9,1,1,1,1,0,0,0
1273,1,3,8,0,3,1258,0,68875,1,2235,1,9,44441496,0,2045695,2004743,2096182,2458551,2717134,0,0,3,2,1,0,0,0,0,46888391,1,0,151008622,1009174,0,84,0,8,1,2,1,1,0,0,0
1274,1,4,6,0,4,501,0,59597,0,2330,1,9,82894862,0,2297883,1456154,2364575,2518134,2962202,0,0,3,1,1,0,0,0,0,43602294,1,0,64765904,2315846,0,89,1,8,0,0,0,1,0,0,0
1275,0,5,7,0,2,1100,0,56882,1,2824,1,10,92699567,0,1235057,1885107,2742836,2577883,2680488,0,0,3,1,1,0,0,0,0,36308878,1,0,197201336,1886271,0,93,1,9,1,5,2,1,0,0,0
1276,1,5,6,0,3,590,0,60306,0,2571,1,7,52150432,0,1821155,2200729,2483017,2893739,3171492,0,0,3,2,1,0,0,0,0,29284375,1,0,125665503,1269043,0,85,1,8,1,2,1,1,0,0,0
1277,1,4,6,0,3,820,0,52520,1,2965,1,10,39352413,0,1918901,1604783,2831920,2079494,2941808,0,0,3,2,1,0,0,0,0,24938256,1,0,83380099,1452547,0,100,0,8,1,4,2,2,0,0,0
1278,1,3,8,0,4,1203,0,53349,0,2450,1,6,62497073,0,1405016,2630564,2767691,2627771,3120220,0,0,3,1,1,0,0,0,0,58023380,1,0,187827008,1804062,0,86,0,8,1,4,1,1,0,0,0
1279,0,4,6,0,4,1185,0,56801,0,2932,1,10,22065785,0,1058916,1233939,2486144,2369787,3476831,0,0,3,2,1,0,0,0,0,43237028,1,0,95337676,2344983,0,90,1,9,0,3,4,0,0,0,0
1280,0,4,9,0,4,1219,0,53514,1,2201,1,6,21938525,0,1300472,1524542,2533682,2268927,3319864,0,0,3,1,1,0,0,0,0,50286093,1,0,76997775,1352679,0,87,1,8,1,5,2,0,0,0,0
1281,1,4,9,0,4,1024,0,61670,1,2244,1,7,64742339,0,1099725,2263266,2658641,2833601,2961817,0,0,3,1,1,0,0,0,0,26432448,1,0,84510882,1590458,0,80,0,8,0,0,4,1,0,0,0
1282,1,4,6,0,4,751,0,69087,1,2298,1,10,29424600,0,2491108,1909383,2393137,2252762,3242040,0,0,3,2,1,0,0,0,0,24505490,1,0,159047252,1366336,0,97,0,8,1,3,4,2,0,0,0
1283,1,4,6,0,3,543,0,64229,0,2610,1,10,75834442,0,1201089,2531294,2383265,2005102,3116185,0,0,3,1,1,0,0,0,0,37550856,1,0,161346267,1025313,0,91,0,9,1,0,1,1,0,0,0
1284,1,3,7,0,3,1434,0,54185,1,2459,1,7,96944123,0,2075737,1317843,2894926,2843724,3466148,0,0,3,1,1,0,0,0,0,27334810,1,0,71169674,2496779,0,99,1,9,0,4,4,0,0,0,0
1285,0,3,6,0,4,1227,0,49889,0,2716,1,9,36192901,0,2170858,1761750,2583505,2324958,2742520,0,0,3,1,1,0,0,0,0,41111811,1,0,109373765,1044930,0,82,1,9,0,1,3,2,0,0,0
1286,0,5,8,0,3,917,0,57919,0,2692,1,6,84078953,0,1035891,2819196,2594512,2018169,3224922,0,0,3,2,1,0,0,0,0,46707812,1,0,159098240,1441167,0,96,1,9,1,5,4,2,0,0,0
1287,1,4,4,0,3,1434,0,69196,0,2466,1,6,82707526,0,2434879,2803188,2658107,2288087,3049285,0,0,3,1,1,0,0,0,0,47617394,1,0,153283688,2311718,0,87,1,9,0,2,4,0,0,0,0
1288,1,5,9,0,4,905,0,66272,0,2515,1,6,35200873,0,1983009,2818541,2575696,2740105,2704179,0,0,3,2,1,0,0,0,0,20791375,1,0,189710188,1769334,0,99,0,8,0,2,4,2,0,0,0
1289,0,3,9,0,3,856,0,47201,0,2464,1,10,38977574,0,1501021,1663710,2958617,2114498,2920071,0,0,3,2,1,0,0,0,0,51149840,1,0,181927876,2011094,0,89,0,8,0,5,4,2,0,0,0
1290,0,5,9,0,3,932,0,51947,0,2888,1,7,58757457,0,1035485,2262907,2458500,2371625,2871173,0,0,3,1,1,0,0,0,0,34774859,1,0,165220796,2118491,0,99,0,8,1,3,1,2,0,0,0
1291,1,5,8,0,2,1197,0,47366,0,2410,1,10,66263486,0,1994423,1578622,2886949,2990693,2869281,0,0,3,2,1,0,0,0,0,47982090,1,0,110248584,2287893,0,86,1,9,1,3,4,0,0,0,0
1292,0,4,8,0,3,1094,0,66184,0,2053,1,9,61671564,0,1576542,2251353,2102264,2108224,3338395,0,0,3,2,1,0,0,0,0,45456417,1,0,67406148,1141146,0,85,1,9,1,4,2,2,0,0,0
1293,0,5,7,0,2,1338,0,58654,0,2435,1,9,44701331,0,1336947,2394561,2816532,2658686,3334417,0,0,3,2,1,0,0,0,0,50912234,1,0,159714064,1584262,0,93,0,9,0,3,4,2,0,0,0
1294,1,5,9,0,4,820,0,46683,0,2512,1,7,86700615,0,1785811,1534257,2379391,2264830,3225756,0,0,3,2,1,0,0,0,0,38173365,1,0,161848828,1215293,0,90,0,9,0,1,2,0,0,0,0
1295,1,5,7,0,2,1076,0,56112,1,2866,1,9,92399596,0,1275966,1427643,2685488,2523637,3055001,0,0,3,1,1,0,0,0,0,49908452,1,0,107219600,1712877,0,94,1,9,1,0,3,1,0,0,0
1296,0,3,7,0,2,544,0,59153,0,2317,1,10,98566934,0,1130439,2351743,2779153,2021425,3312854,0,0,3,1,1,0,0,0,0,21772547,1,0,107828556,1256309,0,92,0,8,1,2,1,1,0,0,0
1297,0,5,8,0,4,802,0,58499,0,2816,1,8,84091135,0,1590665,2667371,2360653,2133572,2720667,0,0,3,1,1,0,0,0,0,23772344,1,0,174235063,1616360,0,93,1,8,1,4,4,0,0,0,0
